state,district,year,gwq,sdp,gini
tamil nadu,dharmapuri,2006,239.08333,447233.3527585457,0.32
tamil nadu,dharmapuri,2007,404.71429,475248.4774441926,0.32
tamil nadu,dharmapuri,2009,317.09091,552763.8529603527,0.32
tamil nadu,dharmapuri,2010,375.375,628152.0055419293,0.32
tamil nadu,dharmapuri,2011,374.375,674478.0,0.32
tamil nadu,dharmapuri,2012,279.81818,709343.0,0.32
tamil nadu,dharmapuri,2013,436.14285,750416.0,0.32
tamil nadu,dharmapuri,2014,312.87274,791915.0,0.32
tamil nadu,dharmapuri,2015,390.8125,862437.0,0.32
tamil nadu,dharmapuri,2016,510.45001,922084.0,0.32
tamil nadu,dharmapuri,2017,368.47058,1000308.0,0.32
tamil nadu,dharmapuri,2018,290.45367,1071602.0,0.32
karnataka,dharwad,2000,273.57144,276258.6426431352,0.34
karnataka,dharwad,2002,218.16667,296352.99111225107,0.34
karnataka,dharwad,2004,157.0,332758.6518626028,0.34
karnataka,dharwad,2005,186.71428,366994.56342525396,0.34
karnataka,dharwad,2006,352.90909,405152.54746008705,0.34
karnataka,dharwad,2007,394.84616,455994.06192549586,0.34
karnataka,dharwad,2010,394.33334,538791.629511369,0.34
karnataka,dharwad,2012,500.13333,593192.0,0.34
karnataka,dharwad,2013,380.92001,646787.0,0.34
karnataka,dharwad,2014,244.75,671283.0,0.34
karnataka,dharwad,2016,416.2774,851394.0,0.34
karnataka,dharwad,2017,411.76471,915642.0,0.34
karnataka,dharwad,2018,289.23157,974815.0,0.34
assam,dhemaji,2014,55.099998,146425.0,0.18
assam,dhemaji,2015,36.724998,167629.0,0.18
assam,dhemaji,2016,21.560949,179632.0,0.18
assam,dhemaji,2017,24.815001,195262.0,0.18
assam,dhemaji,2018,25.405834,204627.0,0.18
odisha,dhenkanal,2000,80.597145,98181.20095221567,0.24
odisha,dhenkanal,2002,92.619102,103409.86331502158,0.24
odisha,dhenkanal,2004,80.699997,133986.11438993324,0.24
odisha,dhenkanal,2008,76.088234,183688.70172154246,0.24
odisha,dhenkanal,2009,62.0,185166.77232022234,0.24
odisha,dhenkanal,2012,86.813637,216301.0,0.24
odisha,dhenkanal,2013,81.794868,233122.0,0.24
odisha,dhenkanal,2014,72.881027,235931.0,0.24
odisha,dhenkanal,2015,91.484848,253192.0,0.24
odisha,dhenkanal,2016,93.13636,293348.0,0.24
odisha,dhenkanal,2017,65.774193,316192.0,0.24
odisha,dhenkanal,2018,122.39286,338339.0,0.24
rajasthan,dholpur,2000,133.875,174261.4982756208,0.25
rajasthan,dholpur,2001,324.61539,194105.22164539358,0.25
rajasthan,dholpur,2002,93.0,170786.6612538214,0.25
rajasthan,dholpur,2004,147.09091,219623.783673409,0.25
rajasthan,dholpur,2005,96.818184,234376.38095379015,0.25
rajasthan,dholpur,2006,218.14285,261962.91892931657,0.25
rajasthan,dholpur,2007,332.0,273897.97681369574,0.25
rajasthan,dholpur,2008,57.0,296931.6051077934,0.25
rajasthan,dholpur,2009,72.099998,314236.5616057293,0.25
rajasthan,dholpur,2010,546.0,361436.6835150852,0.25
rajasthan,dholpur,2011,220.7,395331.0,0.25
rajasthan,dholpur,2012,534.08331,409802.0,0.25
rajasthan,dholpur,2013,215.16667,434292.0,0.25
rajasthan,dholpur,2014,228.0,465408.0,0.25
rajasthan,dholpur,2015,460.09091,501922.0,0.25
rajasthan,dholpur,2016,281.33334,529650.0,0.25
rajasthan,dholpur,2017,129.57143,557618.0,0.25
rajasthan,dholpur,2018,180.89166,568102.0,0.25
assam,dhubri,2014,52.419998,146425.0,0.24
assam,dhubri,2015,93.0,167629.0,0.24
assam,dhubri,2016,26.802427,179632.0,0.24
assam,dhubri,2018,52.162144,204627.0,0.24
maharashtra,dhule,2000,117.68182,462182.04589375335,0.24
maharashtra,dhule,2001,108.8125,478508.99779191246,0.24
maharashtra,dhule,2002,127.8,511507.57436596503,0.24
maharashtra,dhule,2004,205.84763,599028.1154943785,0.24
maharashtra,dhule,2005,200.41176,685815.41856348,0.24
maharashtra,dhule,2006,146.3,780279.5182740722,0.24
maharashtra,dhule,2007,181.6875,871096.2491881064,0.24
maharashtra,dhule,2008,191.89722,884779.143581586,0.24
maharashtra,dhule,2009,138.44444,970264.8556553777,0.24
maharashtra,dhule,2012,235.94737,1189711.0,0.24
maharashtra,dhule,2013,231.26315,1267551.0,0.24
maharashtra,dhule,2014,216.10345,1345341.0,0.24
maharashtra,dhule,2016,195.63637,1596121.0,0.24
maharashtra,dhule,2017,162.86209,1661065.0,0.24
maharashtra,dhule,2018,201.10489,1728578.0,0.24
assam,dibrugarh,2014,29.983334,146425.0,0.27
assam,dibrugarh,2016,18.389669,179632.0,0.27
assam,dibrugarh,2017,14.1825,195262.0,0.27
assam,dibrugarh,2018,44.3125,204627.0,0.27
nagaland,dimapur,2014,43.583332,12406.0,0.24
nagaland,dimapur,2015,88.699997,12600.0,0.24
nagaland,dimapur,2016,62.772377,13488.0,0.24
west bengal,dinajpur dakshin,2000,25.75,247972.31111561856,0.24
west bengal,dinajpur dakshin,2001,66.5,265880.32837131777,0.24
west bengal,dinajpur dakshin,2002,49.666668,275199.53359278664,0.24
west bengal,dinajpur dakshin,2004,42.375,310686.6999675226,0.24
west bengal,dinajpur dakshin,2005,52.714287,330248.80030542583,0.24
west bengal,dinajpur dakshin,2006,44.357143,356170.8313006164,0.24
west bengal,dinajpur dakshin,2007,42.599998,383881.49060919316,0.24
west bengal,dinajpur dakshin,2009,64.833336,430366.20743387047,0.24
west bengal,dinajpur dakshin,2010,18.5,456461.5424521131,0.24
west bengal,dinajpur dakshin,2011,148.39999,473205.0,0.24
west bengal,dinajpur dakshin,2012,91.0,492901.0,0.24
west bengal,dinajpur dakshin,2013,104.525,503952.0,0.24
west bengal,dinajpur dakshin,2016,95.657143,584911.0,0.24
west bengal,dinajpur dakshin,2017,95.5,623787.0,0.24
west bengal,dinajpur dakshin,2018,123.425,659288.0,0.24
west bengal,dinajpur uttar,2000,59.733334,247972.31111561856,0.28
west bengal,dinajpur uttar,2001,53.81818,265880.32837131777,0.28
west bengal,dinajpur uttar,2002,33.5625,275199.53359278664,0.28
west bengal,dinajpur uttar,2004,28.06875,310686.6999675226,0.28
west bengal,dinajpur uttar,2005,65.071426,330248.80030542583,0.28
west bengal,dinajpur uttar,2006,40.381248,356170.8313006164,0.28
west bengal,dinajpur uttar,2007,47.090908,383881.49060919316,0.28
west bengal,dinajpur uttar,2009,89.25,430366.20743387047,0.28
west bengal,dinajpur uttar,2010,90.5,456461.5424521131,0.28
west bengal,dinajpur uttar,2011,202.57143,473205.0,0.28
west bengal,dinajpur uttar,2012,158.16667,492901.0,0.28
west bengal,dinajpur uttar,2013,70.800003,503952.0,0.28
west bengal,dinajpur uttar,2016,85.68,584911.0,0.28
west bengal,dinajpur uttar,2017,41.64706,623787.0,0.28
west bengal,dinajpur uttar,2018,49.442001,659288.0,0.28
tamil nadu,dindigul,2000,430.19049,288498.3205747694,0.28
tamil nadu,dindigul,2001,368.03705,282908.6927283517,0.28
tamil nadu,dindigul,2002,348.30768,284324.36644762417,0.28
tamil nadu,dindigul,2004,473.875,337921.3167903381,0.28
tamil nadu,dindigul,2005,471.66666,386683.4090471607,0.28
tamil nadu,dindigul,2006,371.5,447233.3527585457,0.28
tamil nadu,dindigul,2007,307.05554,475248.4774441926,0.28
tamil nadu,dindigul,2009,339.1875,552763.8529603527,0.28
tamil nadu,dindigul,2010,308.0,628152.0055419293,0.28
tamil nadu,dindigul,2011,359.0,674478.0,0.28
tamil nadu,dindigul,2012,309.36365,709343.0,0.28
tamil nadu,dindigul,2013,291.27274,750416.0,0.28
tamil nadu,dindigul,2014,378.83334,791915.0,0.28
tamil nadu,dindigul,2015,229.63637,862437.0,0.28
tamil nadu,dindigul,2016,355.89655,922084.0,0.28
tamil nadu,dindigul,2017,294.83334,1000308.0,0.28
tamil nadu,dindigul,2018,295.0907,1071602.0,0.28
madhya pradesh,dindori,2001,55.444443,152826.6075400632,0.22
madhya pradesh,dindori,2002,48.666668,144856.76138662823,0.22
madhya pradesh,dindori,2004,67.0,166392.43950471698,0.22
madhya pradesh,dindori,2005,55.400002,174775.328567217,0.22
madhya pradesh,dindori,2007,57.153847,199720.87510613207,0.22
madhya pradesh,dindori,2009,69.0,246297.10579599056,0.22
madhya pradesh,dindori,2010,55.0,259230.23037146227,0.22
madhya pradesh,dindori,2011,47.272728,282371.0,0.22
madhya pradesh,dindori,2012,57.799999,306853.0,0.22
madhya pradesh,dindori,2013,65.771385,322598.0,0.22
madhya pradesh,dindori,2014,69.933334,339247.0,0.22
madhya pradesh,dindori,2015,62.714287,370716.0,0.22
madhya pradesh,dindori,2016,108.8,419465.0,0.22
madhya pradesh,dindori,2017,47.466667,441956.0,0.22
madhya pradesh,dindori,2018,52.467411,482361.0,0.22
gujarat,dohad,2000,142.23077,187486.06471907918,0.19
gujarat,dohad,2001,929.0,202722.52060396783,0.19
gujarat,dohad,2002,280.70001,220397.15650232672,0.19
gujarat,dohad,2004,308.61539,272449.2629108957,0.19
gujarat,dohad,2005,154.21428,311996.4362722108,0.19
gujarat,dohad,2006,202.1875,338383.36050177214,0.19
gujarat,dohad,2007,153.46666,378395.5156254638,0.19
gujarat,dohad,2008,92.384613,394570.23835956375,0.19
gujarat,dohad,2009,137.6875,450323.76586738543,0.19
gujarat,dohad,2010,144.84616,499605.5063968227,0.19
gujarat,dohad,2011,141.42857,532809.0,0.19
gujarat,dohad,2012,142.0,596659.0,0.19
gujarat,dohad,2013,167.0,641489.0,0.19
gujarat,dohad,2014,193.14285,705629.0,0.19
gujarat,dohad,2015,164.75,774775.0,0.19
gujarat,dohad,2016,216.53334,843930.0,0.19
gujarat,dohad,2017,156.0,946511.0,0.19
gujarat,dohad,2018,197.33333,1034399.0,0.19
jharkhand,dumka,2002,67.5,72227.4792745967,0.23
jharkhand,dumka,2004,75.699997,90933.94772758461,0.23
jharkhand,dumka,2005,88.769234,86858.23663560263,0.23
jharkhand,dumka,2006,66.0,88313.3580473321,0.23
jharkhand,dumka,2008,83.375,103644.40755018276,0.23
jharkhand,dumka,2009,71.46154,113915.95362850405,0.23
jharkhand,dumka,2010,55.827274,130487.88405254687,0.23
jharkhand,dumka,2011,53.220001,137383.0,0.23
jharkhand,dumka,2012,89.099998,149526.0,0.23
jharkhand,dumka,2013,89.099998,150609.0,0.23
rajasthan,dungarpur,2000,125.0,174261.4982756208,0.24
rajasthan,dungarpur,2001,127.84615,194105.22164539358,0.24
rajasthan,dungarpur,2002,129.5,170786.6612538214,0.24
rajasthan,dungarpur,2004,124.38889,219623.783673409,0.24
rajasthan,dungarpur,2005,88.666664,234376.38095379015,0.24
rajasthan,dungarpur,2006,191.22223,261962.91892931657,0.24
rajasthan,dungarpur,2007,167.91667,273897.97681369574,0.24
rajasthan,dungarpur,2008,150.45454,296931.6051077934,0.24
rajasthan,dungarpur,2009,106.8125,314236.5616057293,0.24
rajasthan,dungarpur,2010,170.14285,361436.6835150852,0.24
rajasthan,dungarpur,2011,137.44444,395331.0,0.24
rajasthan,dungarpur,2012,162.0,409802.0,0.24
rajasthan,dungarpur,2013,166.0,434292.0,0.24
rajasthan,dungarpur,2014,120.35714,465408.0,0.24
rajasthan,dungarpur,2015,131.375,501922.0,0.24
rajasthan,dungarpur,2016,113.3,529650.0,0.24
rajasthan,dungarpur,2017,146.66667,557618.0,0.24
rajasthan,dungarpur,2018,163.46666,568102.0,0.24
chhattisgarh,durg,2001,76.95652,69095.92750038933,0.36
chhattisgarh,durg,2002,53.545456,67928.20822216057,0.36
chhattisgarh,durg,2004,44.789474,85010.50532014725,0.36
chhattisgarh,durg,2005,57.611111,86399.03557352198,0.36
chhattisgarh,durg,2006,56.222221,102835.45434201977,0.36
chhattisgarh,durg,2007,50.142857,111148.14951274091,0.36
chhattisgarh,durg,2008,44.0,118439.98738179455,0.36
chhattisgarh,durg,2009,54.909092,121728.50355879591,0.36
chhattisgarh,durg,2011,34.0,142273.0,0.36
chhattisgarh,durg,2012,71.511108,148760.0,0.36
chhattisgarh,durg,2013,46.0,163494.0,0.36
chhattisgarh,durg,2014,76.02549,165354.0,0.36
chhattisgarh,durg,2015,81.930954,168879.0,0.36
chhattisgarh,durg,2016,83.885002,187541.0,0.36
chhattisgarh,durg,2017,81.866791,194073.0,0.36
chhattisgarh,durg,2018,65.125,209211.0,0.36
meghalaya,east garo hills,2014,43.866669,17893.0,0.17
meghalaya,east garo hills,2015,52.928574,18330.0,0.17
meghalaya,east garo hills,2016,30.905287,19295.0,0.17
meghalaya,east garo hills,2018,29.541668,20968.0,0.17
andhra pradesh,east godavari,2004,394.76666,215455.8737901584,0.28
andhra pradesh,east godavari,2005,343.84375,227457.98782588722,0.28
andhra pradesh,east godavari,2006,322.23529,251348.62002359648,0.28
andhra pradesh,east godavari,2007,331.67648,282693.98143604415,0.28
andhra pradesh,east godavari,2008,299.54544,289919.74396775843,0.28
andhra pradesh,east godavari,2009,268.71875,309550.5308999029,0.28
andhra pradesh,east godavari,2010,352.375,330210.7804378922,0.28
andhra pradesh,east godavari,2011,256.60001,339996.0,0.28
andhra pradesh,east godavari,2012,224.66667,341335.0,0.28
andhra pradesh,east godavari,2013,253.48215,360239.0,0.28
andhra pradesh,east godavari,2014,256.3793,397064.0,0.28
andhra pradesh,east godavari,2015,192.58824,446997.0,0.28
andhra pradesh,east godavari,2016,208.27451,477566.0,0.28
andhra pradesh,east godavari,2017,252.13043,526626.0,0.28
andhra pradesh,east godavari,2018,324.48779,558862.0,0.28
meghalaya,east jaintia hills,2017,7.0900002,19964.0,0.18
meghalaya,east khasi hills,2014,29.049999,17893.0,0.25
meghalaya,east khasi hills,2015,40.533333,18330.0,0.25
meghalaya,east khasi hills,2016,49.487911,19295.0,0.25
meghalaya,east khasi hills,2017,28.360001,19964.0,0.25
meghalaya,east khasi hills,2018,46.971252,20968.0,0.25
madhya pradesh,east nimar,2000,103.77778,142623.92245088037,0.23
madhya pradesh,east nimar,2001,112.9375,152826.6075400632,0.23
madhya pradesh,east nimar,2002,78.3125,144856.76138662823,0.23
madhya pradesh,east nimar,2004,82.454544,166392.43950471698,0.23
madhya pradesh,east nimar,2005,105.07143,174775.328567217,0.23
madhya pradesh,east nimar,2006,123.0,190708.6450176887,0.23
madhya pradesh,east nimar,2007,124.8125,199720.87510613207,0.23
madhya pradesh,east nimar,2008,48.0,224971.10261792454,0.23
madhya pradesh,east nimar,2009,92.190475,246297.10579599056,0.23
madhya pradesh,east nimar,2010,86.5,259230.23037146227,0.23
madhya pradesh,east nimar,2011,106.70588,282371.0,0.23
madhya pradesh,east nimar,2012,133.70506,306853.0,0.23
madhya pradesh,east nimar,2013,123.37358,322598.0,0.23
madhya pradesh,east nimar,2014,86.800003,339247.0,0.23
madhya pradesh,east nimar,2016,101.11111,419465.0,0.23
madhya pradesh,east nimar,2017,74.758621,441956.0,0.23
madhya pradesh,east nimar,2018,97.192307,482361.0,0.23
arunachal pradesh,east siang,2014,46.333336,13082.0,0.28
arunachal pradesh,east siang,2015,63.333332,12889.0,0.28
arunachal pradesh,east siang,2016,23.749031,13396.0,0.28
arunachal pradesh,east siang,2018,37.222504,14897.0,0.28
delhi,east,2000,252.25,126216.14739672393,0.34
delhi,east,2002,163.0,141114.6703899209,0.34
delhi,east,2004,570.0,164909.1092949392,0.34
delhi,east,2005,321.0,181895.0069720344,0.34
delhi,east,2007,90.333336,227528.50206394354,0.34
delhi,east,2008,152.0,255869.67082037605,0.34
delhi,east,2010,180.28572,299873.5225927115,0.34
kerala,ernakulam,2000,37.836842,147973.5597433169,0.42
kerala,ernakulam,2001,38.0,155366.47487904064,0.42
kerala,ernakulam,2002,52.394737,166734.581417683,0.42
kerala,ernakulam,2004,39.322918,194266.89820535283,0.42
kerala,ernakulam,2005,26.365307,214150.44230280077,0.42
kerala,ernakulam,2006,27.422001,231069.25430291382,0.42
kerala,ernakulam,2007,73.994118,251690.7367210242,0.42
kerala,ernakulam,2008,56.914288,267167.04617471667,0.42
kerala,ernakulam,2009,76.086792,291324.3285363027,0.42
kerala,ernakulam,2010,33.411903,309967.46877313964,0.42
kerala,ernakulam,2011,45.35593,328021.0,0.42
kerala,ernakulam,2012,20.0,348616.0,0.42
kerala,ernakulam,2013,54.984932,364707.0,0.42
kerala,ernakulam,2014,61.103848,382134.0,0.42
kerala,ernakulam,2015,37.709679,411150.0,0.42
kerala,ernakulam,2016,38.32143,443615.0,0.42
kerala,ernakulam,2017,72.261223,473182.0,0.42
kerala,ernakulam,2018,73.995453,510787.0,0.42
tamil nadu,erode,2000,207.92592,288498.3205747694,0.31
tamil nadu,erode,2001,220.23077,282908.6927283517,0.31
tamil nadu,erode,2002,203.38461,284324.36644762417,0.31
tamil nadu,erode,2004,216.16667,337921.3167903381,0.31
tamil nadu,erode,2005,208.61905,386683.4090471607,0.31
tamil nadu,erode,2006,234.14999,447233.3527585457,0.31
tamil nadu,erode,2007,210.52632,475248.4774441926,0.31
tamil nadu,erode,2009,161.41176,552763.8529603527,0.31
tamil nadu,erode,2010,172.39999,628152.0055419293,0.31
tamil nadu,erode,2011,170.0,674478.0,0.31
tamil nadu,erode,2012,178.0,709343.0,0.31
tamil nadu,erode,2013,168.5,750416.0,0.31
tamil nadu,erode,2014,130.22223,791915.0,0.31
tamil nadu,erode,2015,301.0625,862437.0,0.31
tamil nadu,erode,2016,270.95209,922084.0,0.31
tamil nadu,erode,2017,254.0813,1000308.0,0.31
tamil nadu,erode,2018,205.36382,1071602.0,0.31
uttar pradesh,etah,2000,73.599998,351083.83971582167,0.3
uttar pradesh,etah,2001,59.333332,357470.77254969825,0.3
uttar pradesh,etah,2002,26.75,369037.9006500751,0.3
uttar pradesh,etah,2016,17.5,888453.0,0.3
uttar pradesh,etah,2018,182.619,949184.0,0.3
uttar pradesh,etawah,2000,103.0,351083.83971582167,0.21
uttar pradesh,etawah,2000,103.0,351083.83971582167,0.21
uttar pradesh,etawah,2001,34.200001,357470.77254969825,0.21
uttar pradesh,etawah,2001,34.200001,357470.77254969825,0.21
uttar pradesh,etawah,2002,168.66667,369037.9006500751,0.21
uttar pradesh,etawah,2002,168.66667,369037.9006500751,0.21
uttar pradesh,etawah,2004,87.0,407921.1791392405,0.21
uttar pradesh,etawah,2004,87.0,407921.1791392405,0.21
uttar pradesh,etawah,2016,65.5,888453.0,0.21
uttar pradesh,etawah,2016,65.5,888453.0,0.21
uttar pradesh,etawah,2018,30.766666,949184.0,0.21
uttar pradesh,etawah,2018,30.766666,949184.0,0.21
haryana,faridabad,2000,187.0,108122.61080440917,0.42
haryana,faridabad,2004,134.0,147481.865369694,0.42
haryana,faridabad,2008,575.40002,207975.053310876,0.42
haryana,faridabad,2009,475.79999,233960.81678999262,0.42
haryana,faridabad,2010,362.5,249822.19019322115,0.42
haryana,faridabad,2011,327.85715,271152.0,0.42
haryana,faridabad,2012,347.33334,289756.0,0.42
haryana,faridabad,2013,588.59998,314931.0,0.42
haryana,faridabad,2014,470.66666,333359.0,0.42
haryana,faridabad,2016,602.5235,412055.0,0.42
haryana,faridabad,2017,583.0,434407.0,0.42
haryana,faridabad,2018,1077.0,470328.0,0.42
punjab,faridkot,2000,566.125,130870.00549422811,0.31
punjab,faridkot,2004,236.7,150374.55025659368,0.31
punjab,faridkot,2005,304.71429,157747.6323300751,0.31
punjab,faridkot,2006,295.85715,174760.55643236218,0.31
punjab,faridkot,2007,215.66667,189894.4098783096,0.31
punjab,faridkot,2008,244.66667,200421.39678947636,0.31
punjab,faridkot,2009,211.66667,213223.87539693547,0.31
punjab,faridkot,2010,226.0,226995.577251856,0.31
punjab,faridkot,2011,317.33334,239227.0,0.31
punjab,faridkot,2012,168.33333,251813.0,0.31
punjab,faridkot,2013,220.57143,267515.0,0.31
punjab,faridkot,2014,226.75,278485.0,0.31
punjab,faridkot,2016,285.42856,315783.0,0.31
punjab,faridkot,2017,411.5,335057.0,0.31
punjab,faridkot,2018,188.09091,353942.0,0.31
uttar pradesh,farrukhabad,2000,90.0,351083.83971582167,0.24
uttar pradesh,farrukhabad,2000,90.0,351083.83971582167,0.24
uttar pradesh,farrukhabad,2001,32.0,357470.77254969825,0.24
uttar pradesh,farrukhabad,2001,32.0,357470.77254969825,0.24
uttar pradesh,farrukhabad,2002,21.5,369037.9006500751,0.24
uttar pradesh,farrukhabad,2002,21.5,369037.9006500751,0.24
uttar pradesh,farrukhabad,2016,115.25,888453.0,0.24
uttar pradesh,farrukhabad,2016,115.25,888453.0,0.24
uttar pradesh,farrukhabad,2018,88.649994,949184.0,0.24
uttar pradesh,farrukhabad,2018,88.649994,949184.0,0.24
haryana,fatehabad,2000,270.70001,108122.61080440917,0.3
haryana,fatehabad,2004,445.0,147481.865369694,0.3
haryana,fatehabad,2005,686.0,160804.87167161863,0.3
haryana,fatehabad,2006,298.66666,179088.29885884066,0.3
haryana,fatehabad,2007,480.14285,193107.4745746674,0.3
haryana,fatehabad,2008,669.5,207975.053310876,0.3
haryana,fatehabad,2009,325.16666,233960.81678999262,0.3
haryana,fatehabad,2010,440.33334,249822.19019322115,0.3
haryana,fatehabad,2011,230.28572,271152.0,0.3
haryana,fatehabad,2012,251.42,289756.0,0.3
haryana,fatehabad,2013,233.0,314931.0,0.3
haryana,fatehabad,2014,236.75,333359.0,0.3
haryana,fatehabad,2015,431.0,372700.0,0.3
haryana,fatehabad,2016,243.58571,412055.0,0.3
haryana,fatehabad,2017,171.85715,434407.0,0.3
haryana,fatehabad,2018,193.5,470328.0,0.3
punjab,fatehgarh sahib,2000,51.666668,130870.00549422811,0.32
punjab,fatehgarh sahib,2002,43.799999,134833.06381928446,0.32
punjab,fatehgarh sahib,2004,39.0,150374.55025659368,0.32
punjab,fatehgarh sahib,2005,69.5,157747.6323300751,0.32
punjab,fatehgarh sahib,2006,65.18,174760.55643236218,0.32
punjab,fatehgarh sahib,2007,33.575001,189894.4098783096,0.32
punjab,fatehgarh sahib,2008,44.857143,200421.39678947636,0.32
punjab,fatehgarh sahib,2009,79.487503,213223.87539693547,0.32
punjab,fatehgarh sahib,2010,31.777779,226995.577251856,0.32
punjab,fatehgarh sahib,2011,78.428574,239227.0,0.32
punjab,fatehgarh sahib,2012,49.625,251813.0,0.32
punjab,fatehgarh sahib,2013,74.0,267515.0,0.32
