state,district,year,gwq,sdp
odisha,Mayurbhanj,2009,56.57143,185166.77232022234
odisha,Mayurbhanj,2012,48.071877,216301.0
odisha,Mayurbhanj,2013,48.765957,233122.0
odisha,Mayurbhanj,2014,48.597824,235931.0
odisha,Mayurbhanj,2015,49.057144,253192.0
odisha,Mayurbhanj,2016,55.736065,293348.0
odisha,Mayurbhanj,2017,65.862503,316192.0
odisha,Mayurbhanj,2018,53.60294,338339.0
telangana,Medak,2004,145.0,161790.06689829516
telangana,Medak,2005,608.0,187774.5444577278
telangana,Medak,2006,451.0,208477.0974396334
telangana,Medak,2007,440.66666,229691.84931694498
telangana,Medak,2008,445.33334,260994.69248203633
telangana,Medak,2009,452.66666,261701.24352747787
telangana,Medak,2010,521.33331,307973.2512484278
telangana,Medak,2011,553.0,325139.0
telangana,Medak,2012,338.5,334205.0
telangana,Medak,2013,349.25,349593.0
telangana,Medak,2014,353.33334,372897.0
telangana,Medak,2015,262.875,416892.0
telangana,Medak,2016,285.33334,455731.0
telangana,Medak,2017,158.77777,498145.0
telangana,Medak,2018,256.0,544441.0
telangana,Medchal Malkajgiri,2004,64.0,161790.06689829516
telangana,Medchal Malkajgiri,2006,115.5,208477.0974396334
telangana,Medchal Malkajgiri,2008,108.0,260994.69248203633
telangana,Medchal Malkajgiri,2009,57.0,261701.24352747787
telangana,Medchal Malkajgiri,2010,184.0,307973.2512484278
telangana,Medchal Malkajgiri,2011,134.8,325139.0
telangana,Medchal Malkajgiri,2012,98.400002,334205.0
telangana,Medchal Malkajgiri,2013,163.14285,349593.0
telangana,Medchal Malkajgiri,2014,223.33333,372897.0
telangana,Medchal Malkajgiri,2015,144.83333,416892.0
telangana,Medchal Malkajgiri,2016,126.33334,455731.0
telangana,Medchal Malkajgiri,2017,166.14285,498145.0
telangana,Medchal Malkajgiri,2018,179.28572,544441.0
west bengal,Medinipur East,2000,91.25,247972.31111561856
west bengal,Medinipur East,2001,64.14286,265880.32837131777
west bengal,Medinipur East,2002,164.64285,275199.53359278664
west bengal,Medinipur East,2004,108.78947,310686.6999675226
west bengal,Medinipur East,2005,148.13333,330248.80030542583
west bengal,Medinipur East,2007,136.545,383881.49060919316
west bengal,Medinipur East,2009,112.5,430366.20743387047
west bengal,Medinipur East,2011,124.5,473205.0
west bengal,Medinipur East,2013,46.0,503952.0
west bengal,Medinipur East,2016,79.975609,584911.0
west bengal,Medinipur East,2017,148.22223,623787.0
west bengal,Medinipur East,2018,137.855,659288.0
west bengal,Medinipur West,2000,58.777779,247972.31111561856
west bengal,Medinipur West,2001,86.256248,265880.32837131777
west bengal,Medinipur West,2002,113.33334,275199.53359278664
west bengal,Medinipur West,2004,58.0,310686.6999675226
west bengal,Medinipur West,2005,79.6875,330248.80030542583
west bengal,Medinipur West,2006,60.833332,356170.8313006164
west bengal,Medinipur West,2008,14.0,399354.5969692363
west bengal,Medinipur West,2009,57.722221,430366.20743387047
west bengal,Medinipur West,2010,68.071426,456461.5424521131
west bengal,Medinipur West,2011,68.9375,473205.0
west bengal,Medinipur West,2012,47.235294,492901.0
west bengal,Medinipur West,2013,35.122223,503952.0
west bengal,Medinipur West,2016,69.6875,584911.0
west bengal,Medinipur West,2017,59.729729,623787.0
west bengal,Medinipur West,2018,60.750999,659288.0
uttar pradesh,Meerut,2001,67.333336,357470.77254969825
uttar pradesh,Meerut,2004,31.866667,407921.1791392405
uttar pradesh,Meerut,2016,41.0,888453.0
uttar pradesh,Meerut,2018,44.565716,949184.0
uttar pradesh,Mirzapur,2000,56.900002,351083.83971582167
uttar pradesh,Mirzapur,2002,7.0999999,369037.9006500751
uttar pradesh,Mirzapur,2004,82.5,407921.1791392405
uttar pradesh,Mirzapur,2016,22.512501,888453.0
uttar pradesh,Mirzapur,2018,106.99454,949184.0
punjab,Moga,2000,159.78572,130870.00549422811
punjab,Moga,2001,48.0,132574.969948761
punjab,Moga,2004,150.5,150374.55025659368
punjab,Moga,2005,263.0,157747.6323300751
punjab,Moga,2006,290.0,174760.55643236218
punjab,Moga,2007,246.5,189894.4098783096
punjab,Moga,2008,102.5,200421.39678947636
punjab,Moga,2009,372.0,213223.87539693547
punjab,Moga,2010,58.0,226995.577251856
punjab,Moga,2011,63.0,239227.0
punjab,Moga,2012,46.25,251813.0
punjab,Moga,2013,59.5,267515.0
punjab,Moga,2014,40.833332,278485.0
punjab,Moga,2015,105.71429,294895.0
punjab,Moga,2016,79.285713,315783.0
punjab,Moga,2017,40.0,335057.0
punjab,Moga,2018,71.428574,353942.0
uttar pradesh,Moradabad,2000,28.275,351083.83971582167
uttar pradesh,Moradabad,2001,46.0,357470.77254969825
uttar pradesh,Moradabad,2004,14.0,407921.1791392405
uttar pradesh,Moradabad,2016,46.82,888453.0
uttar pradesh,Moradabad,2018,58.575001,949184.0
madhya pradesh,Morena,2000,80.529411,142623.92245088037
madhya pradesh,Morena,2001,69.647057,152826.6075400632
madhya pradesh,Morena,2002,90.9375,144856.76138662823
madhya pradesh,Morena,2004,83.3125,166392.43950471698
madhya pradesh,Morena,2005,80.833336,174775.328567217
madhya pradesh,Morena,2006,73.625,190708.6450176887
madhya pradesh,Morena,2007,58.384617,199720.87510613207
madhya pradesh,Morena,2008,78.599998,224971.10261792454
madhya pradesh,Morena,2009,139.90909,246297.10579599056
madhya pradesh,Morena,2010,94.416664,259230.23037146227
madhya pradesh,Morena,2011,81.272728,282371.0
madhya pradesh,Morena,2012,81.846153,306853.0
madhya pradesh,Morena,2013,113.0,322598.0
madhya pradesh,Morena,2014,78.0,339247.0
madhya pradesh,Morena,2015,63.23077,370716.0
madhya pradesh,Morena,2016,99.285713,419465.0
madhya pradesh,Morena,2017,67.64286,441956.0
madhya pradesh,Morena,2018,98.0,482361.0
punjab,Muktsar,2000,396.60001,130870.00549422811
punjab,Muktsar,2004,636.16669,150374.55025659368
punjab,Muktsar,2005,372.5,157747.6323300751
punjab,Muktsar,2006,273.10001,174760.55643236218
punjab,Muktsar,2007,448.39999,189894.4098783096
punjab,Muktsar,2008,319.60001,200421.39678947636
punjab,Muktsar,2009,332.85715,213223.87539693547
punjab,Muktsar,2010,257.0,226995.577251856
punjab,Muktsar,2011,443.125,239227.0
punjab,Muktsar,2012,700.875,251813.0
punjab,Muktsar,2013,486.625,267515.0
punjab,Muktsar,2014,580.11108,278485.0
punjab,Muktsar,2016,545.45453,315783.0
punjab,Muktsar,2017,456.10001,335057.0
punjab,Muktsar,2018,590.66669,353942.0
maharashtra,Mumbai Suburban,2000,56.75,462182.04589375335
maharashtra,Mumbai Suburban,2001,54.75,478508.99779191246
maharashtra,Mumbai Suburban,2002,47.5,511507.57436596503
maharashtra,Mumbai Suburban,2004,37.0,599028.1154943785
maharashtra,Mumbai Suburban,2005,48.0,685815.41856348
maharashtra,Mumbai Suburban,2006,44.0,780279.5182740722
maharashtra,Mumbai Suburban,2007,85.0,871096.2491881064
maharashtra,Mumbai Suburban,2008,96.0,884779.143581586
maharashtra,Mumbai Suburban,2009,53.0,970264.8556553777
maharashtra,Mumbai Suburban,2012,457.0,1189711.0
maharashtra,Mumbai Suburban,2013,32.0,1267551.0
maharashtra,Mumbai Suburban,2017,55.833767,1661065.0
maharashtra,Mumbai Suburban,2018,86.852501,1728578.0
maharashtra,Mumbai,2000,82.666664,462182.04589375335
maharashtra,Mumbai,2001,34.666668,478508.99779191246
maharashtra,Mumbai,2002,101.0,511507.57436596503
maharashtra,Mumbai,2004,74.333336,599028.1154943785
maharashtra,Mumbai,2005,72.333336,685815.41856348
maharashtra,Mumbai,2006,73.0,780279.5182740722
maharashtra,Mumbai,2007,59.333332,871096.2491881064
maharashtra,Mumbai,2008,71.0,884779.143581586
maharashtra,Mumbai,2009,48.333332,970264.8556553777
maharashtra,Mumbai,2012,69.0,1189711.0
maharashtra,Mumbai,2013,62.0,1267551.0
maharashtra,Mumbai,2014,62.666668,1345341.0
maharashtra,Mumbai,2016,74.333336,1596121.0
maharashtra,Mumbai,2017,52.525131,1661065.0
maharashtra,Mumbai,2018,40.944752,1728578.0
bihar,Munger,2005,112.0,120702.7141776237
bihar,Munger,2007,31.9,148922.3697701531
bihar,Munger,2008,151.66667,171625.46728329768
bihar,Munger,2009,130.39999,179835.9122150076
bihar,Munger,2010,94.666664,207295.21074574778
bihar,Munger,2011,105.83334,228497.0
bihar,Munger,2012,116.0,236933.0
bihar,Munger,2013,99.5,246915.0
bihar,Munger,2016,38.995003,289265.0
west bengal,Murshidabad,2000,122.09091,247972.31111561856
west bengal,Murshidabad,2001,77.963997,265880.32837131777
west bengal,Murshidabad,2002,82.171425,275199.53359278664
west bengal,Murshidabad,2004,76.033333,310686.6999675226
west bengal,Murshidabad,2005,55.266037,330248.80030542583
west bengal,Murshidabad,2007,56.913044,383881.49060919316
west bengal,Murshidabad,2013,70.034485,503952.0
west bengal,Murshidabad,2016,65.04808,584911.0
west bengal,Murshidabad,2017,140.23334,623787.0
west bengal,Murshidabad,2018,99.304688,659288.0
uttar pradesh,Muzaffarnagar,2001,52.599998,357470.77254969825
uttar pradesh,Muzaffarnagar,2016,27.0,888453.0
uttar pradesh,Muzaffarnagar,2018,32.837498,949184.0
bihar,Muzaffarpur,2001,52.599998,104271.73783034184
bihar,Muzaffarpur,2006,59.512501,141592.2454273824
bihar,Muzaffarpur,2007,70.900002,148922.3697701531
bihar,Muzaffarpur,2008,76.0,171625.46728329768
bihar,Muzaffarpur,2009,35.533333,179835.9122150076
bihar,Muzaffarpur,2010,77.14286,207295.21074574778
bihar,Muzaffarpur,2011,90.388885,228497.0
bihar,Muzaffarpur,2012,53.0,236933.0
bihar,Muzaffarpur,2013,55.625,246915.0
bihar,Muzaffarpur,2016,47.471199,289265.0
karnataka,Mysore,2001,72.125,281266.3155456815
karnataka,Mysore,2002,138.375,296352.99111225107
karnataka,Mysore,2003,122.30769,302124.54632196546
karnataka,Mysore,2004,151.33333,332758.6518626028
karnataka,Mysore,2005,147.16667,366994.56342525396
karnataka,Mysore,2006,51.57143,405152.54746008705
karnataka,Mysore,2007,169.36842,455994.06192549586
karnataka,Mysore,2009,140.29411,488554.19922593125
karnataka,Mysore,2010,152.56522,538791.629511369
karnataka,Mysore,2012,120.47059,593192.0
karnataka,Mysore,2013,121.51225,646787.0
karnataka,Mysore,2014,310.78571,671283.0
karnataka,Mysore,2016,127.278,851394.0
karnataka,Mysore,2017,98.074997,915642.0
karnataka,Mysore,2018,139.78125,974815.0
odisha,Nabarangpur,2000,37.0,98181.20095221567
odisha,Nabarangpur,2002,60.383331,103409.86331502158
odisha,Nabarangpur,2004,36.139999,133986.11438993324
odisha,Nabarangpur,2008,50.283928,183688.70172154246
odisha,Nabarangpur,2009,98.230766,185166.77232022234
odisha,Nabarangpur,2012,71.709999,216301.0
odisha,Nabarangpur,2013,61.857143,233122.0
odisha,Nabarangpur,2014,54.951668,235931.0
odisha,Nabarangpur,2015,69.055557,253192.0
odisha,Nabarangpur,2016,45.679546,293348.0
odisha,Nabarangpur,2017,55.782608,316192.0
odisha,Nabarangpur,2018,46.0,338339.0
west bengal,Nadia,2000,106.71429,247972.31111561856
west bengal,Nadia,2001,159.92857,265880.32837131777
west bengal,Nadia,2002,50.310345,275199.53359278664
west bengal,Nadia,2004,57.624138,310686.6999675226
west bengal,Nadia,2005,67.89286,330248.80030542583
west bengal,Nadia,2006,56.132259,356170.8313006164
west bengal,Nadia,2007,49.426922,383881.49060919316
west bengal,Nadia,2008,22.25,399354.5969692363
west bengal,Nadia,2009,74.166664,430366.20743387047
west bengal,Nadia,2010,134.15384,456461.5424521131
west bengal,Nadia,2011,40.092857,473205.0
west bengal,Nadia,2012,118.86429,492901.0
west bengal,Nadia,2013,88.666664,503952.0
west bengal,Nadia,2015,17.666666,546988.0
west bengal,Nadia,2016,320.75674,584911.0
west bengal,Nadia,2017,54.228573,623787.0
west bengal,Nadia,2018,59.201633,659288.0
assam,Nagaon,2014,61.307693,146425.0
assam,Nagaon,2015,75.099998,167629.0
assam,Nagaon,2016,41.309109,179632.0
assam,Nagaon,2017,63.516666,195262.0
assam,Nagaon,2018,52.466,204627.0
tamil nadu,Nagapattinam,2000,364.66666,288498.3205747694
tamil nadu,Nagapattinam,2001,197.57143,282908.6927283517
tamil nadu,Nagapattinam,2002,376.66666,284324.36644762417
tamil nadu,Nagapattinam,2004,239.25,337921.3167903381
tamil nadu,Nagapattinam,2005,409.5,386683.4090471607
tamil nadu,Nagapattinam,2006,381.55554,447233.3527585457
tamil nadu,Nagapattinam,2007,359.125,475248.4774441926
tamil nadu,Nagapattinam,2009,380.5,552763.8529603527
tamil nadu,Nagapattinam,2011,199.44444,674478.0
tamil nadu,Nagapattinam,2012,204.33333,709343.0
tamil nadu,Nagapattinam,2013,175.375,750416.0
tamil nadu,Nagapattinam,2014,211.77777,791915.0
tamil nadu,Nagapattinam,2015,350.89999,862437.0
tamil nadu,Nagapattinam,2016,271.20251,922084.0
tamil nadu,Nagapattinam,2017,395.3623,1000308.0
tamil nadu,Nagapattinam,2018,345.89072,1071602.0
telangana,Nagarkurnool,2004,588.0,161790.06689829516
telangana,Nagarkurnool,2005,521.0,187774.5444577278
telangana,Nagarkurnool,2006,471.5,208477.0974396334
telangana,Nagarkurnool,2007,325.5,229691.84931694498
telangana,Nagarkurnool,2008,349.0,260994.69248203633
telangana,Nagarkurnool,2009,313.33334,261701.24352747787
telangana,Nagarkurnool,2010,674.0,307973.2512484278
telangana,Nagarkurnool,2011,560.0,325139.0
telangana,Nagarkurnool,2012,532.0,334205.0
telangana,Nagarkurnool,2013,443.0,349593.0
telangana,Nagarkurnool,2014,439.5,372897.0
telangana,Nagarkurnool,2015,189.5,416892.0
telangana,Nagarkurnool,2016,235.11111,455731.0
telangana,Nagarkurnool,2017,142.75,498145.0
telangana,Nagarkurnool,2018,164.39999,544441.0
rajasthan,Nagaur,2000,930.0,174261.4982756208
rajasthan,Nagaur,2001,725.24139,194105.22164539358
rajasthan,Nagaur,2002,736.42859,170786.6612538214
rajasthan,Nagaur,2004,740.42859,219623.783673409
rajasthan,Nagaur,2005,757.65216,234376.38095379015
rajasthan,Nagaur,2006,840.375,261962.91892931657
rajasthan,Nagaur,2007,635.96552,273897.97681369574
rajasthan,Nagaur,2008,874.25,296931.6051077934
rajasthan,Nagaur,2009,686.30432,314236.5616057293
rajasthan,Nagaur,2010,987.94116,361436.6835150852
rajasthan,Nagaur,2011,1336.5862,395331.0
rajasthan,Nagaur,2012,965.20831,409802.0
rajasthan,Nagaur,2013,987.7619,434292.0
rajasthan,Nagaur,2014,1134.8182,465408.0
rajasthan,Nagaur,2015,1107.0,501922.0
rajasthan,Nagaur,2016,1101.8125,529650.0
rajasthan,Nagaur,2017,1199.3,557618.0
rajasthan,Nagaur,2018,791.375,568102.0
maharashtra,Nagpur,2000,83.909088,462182.04589375335
maharashtra,Nagpur,2001,113.0625,478508.99779191246
maharashtra,Nagpur,2002,123.83871,511507.57436596503
maharashtra,Nagpur,2004,114.39394,599028.1154943785
maharashtra,Nagpur,2005,136.38965,685815.41856348
maharashtra,Nagpur,2006,134.64632,780279.5182740722
maharashtra,Nagpur,2007,175.52779,871096.2491881064
maharashtra,Nagpur,2008,180.60736,884779.143581586
maharashtra,Nagpur,2009,102.08,970264.8556553777
maharashtra,Nagpur,2012,164.63158,1189711.0
maharashtra,Nagpur,2013,115.875,1267551.0
maharashtra,Nagpur,2014,118.84814,1345341.0
maharashtra,Nagpur,2015,133.37288,1452513.0
maharashtra,Nagpur,2016,115.30612,1596121.0
maharashtra,Nagpur,2017,64.643112,1661065.0
maharashtra,Nagpur,2018,70.542931,1728578.0
uttarakhand,Nainital,2000,14.0,30800.418529264123
uttarakhand,Nainital,2004,14.0,43081.907939637524
uttarakhand,Nainital,2005,9.2166662,49190.07507393645
uttarakhand,Nainital,2007,12.033333,64750.43755213468
uttarakhand,Nainital,2008,13.585714,71643.38818533404
uttarakhand,Nainital,2009,10.7625,83904.18063244104
uttarakhand,Nainital,2010,11.1,92718.49776294836
uttarakhand,Nainital,2011,7.0999999,101960.0
uttarakhand,Nainital,2012,9.5,109528.0
uttarakhand,Nainital,2014,12.3,125702.0
uttarakhand,Nainital,2015,15.02,136144.0
uttarakhand,Nainital,2016,21.642857,150303.0
bihar,Nalanda,2001,119.16666,104271.73783034184
bihar,Nalanda,2005,35.5,120702.7141776237
bihar,Nalanda,2007,110.33334,148922.3697701531
bihar,Nalanda,2008,69.0,171625.46728329768
bihar,Nalanda,2009,87.0,179835.9122150076
bihar,Nalanda,2010,101.4,207295.21074574778
bihar,Nalanda,2011,86.333336,228497.0
bihar,Nalanda,2012,75.648003,236933.0
bihar,Nalanda,2013,141.632,246915.0
bihar,Nalanda,2016,131.96082,289265.0
assam,Nalbari,2015,12.0,167629.0
assam,Nalbari,2016,23.747288,179632.0
assam,Nalbari,2018,24.815001,204627.0
telangana,Nalgonda,2004,612.0,161790.06689829516
telangana,Nalgonda,2005,615.0,187774.5444577278
telangana,Nalgonda,2006,521.25,208477.0974396334
telangana,Nalgonda,2007,626.79999,229691.84931694498
telangana,Nalgonda,2008,532.71429,260994.69248203633
telangana,Nalgonda,2009,158.0,261701.24352747787
telangana,Nalgonda,2010,633.0,307973.2512484278
telangana,Nalgonda,2011,402.79999,325139.0
telangana,Nalgonda,2012,234.75,334205.0
telangana,Nalgonda,2013,287.625,349593.0
telangana,Nalgonda,2014,346.73334,372897.0
telangana,Nalgonda,2015,276.29031,416892.0
telangana,Nalgonda,2016,262.35999,455731.0
telangana,Nalgonda,2017,289.25806,498145.0
telangana,Nalgonda,2018,289.11539,544441.0
tamil nadu,Namakkal,2000,430.16666,288498.3205747694
tamil nadu,Namakkal,2001,434.44446,282908.6927283517
tamil nadu,Namakkal,2002,446.84616,284324.36644762417
tamil nadu,Namakkal,2004,649.88232,337921.3167903381
tamil nadu,Namakkal,2005,514.8421,386683.4090471607
tamil nadu,Namakkal,2006,611.19049,447233.3527585457
tamil nadu,Namakkal,2007,468.23077,475248.4774441926
tamil nadu,Namakkal,2009,250.08333,552763.8529603527
tamil nadu,Namakkal,2010,422.76923,628152.0055419293
tamil nadu,Namakkal,2011,238.55556,674478.0
tamil nadu,Namakkal,2013,467.0,750416.0
tamil nadu,Namakkal,2014,521.91998,791915.0
tamil nadu,Namakkal,2015,456.9375,862437.0
tamil nadu,Namakkal,2016,403.62308,922084.0
tamil nadu,Namakkal,2017,341.54147,1000308.0
tamil nadu,Namakkal,2018,314.75073,1071602.0
maharashtra,Nanded,2000,70.0,462182.04589375335
maharashtra,Nanded,2001,71.04348,478508.99779191246
maharashtra,Nanded,2002,75.678574,511507.57436596503
maharashtra,Nanded,2004,77.96154,599028.1154943785
maharashtra,Nanded,2005,66.451057,685815.41856348
maharashtra,Nanded,2006,106.74194,780279.5182740722
maharashtra,Nanded,2007,101.14286,871096.2491881064
maharashtra,Nanded,2008,94.333336,884779.143581586
maharashtra,Nanded,2009,76.75,970264.8556553777
maharashtra,Nanded,2010,199.0,1080814.2888602451
maharashtra,Nanded,2012,132.37038,1189711.0
maharashtra,Nanded,2013,128.96774,1267551.0
maharashtra,Nanded,2014,147.78297,1345341.0
maharashtra,Nanded,2015,147.6875,1452513.0
maharashtra,Nanded,2016,119.46452,1596121.0
maharashtra,Nanded,2017,131.56952,1661065.0
maharashtra,Nanded,2018,120.51285,1728578.0
maharashtra,Nandurbar,2000,79.0,462182.04589375335
maharashtra,Nandurbar,2001,64.333336,478508.99779191246
maharashtra,Nandurbar,2002,74.0,511507.57436596503
maharashtra,Nandurbar,2004,101.33334,599028.1154943785
maharashtra,Nandurbar,2005,117.0,685815.41856348
maharashtra,Nandurbar,2006,97.428574,780279.5182740722
maharashtra,Nandurbar,2007,85.333336,871096.2491881064
maharashtra,Nandurbar,2008,86.214287,884779.143581586
maharashtra,Nandurbar,2009,73.714287,970264.8556553777
maharashtra,Nandurbar,2012,65.777779,1189711.0
maharashtra,Nandurbar,2013,126.0,1267551.0
maharashtra,Nandurbar,2014,80.565216,1345341.0
maharashtra,Nandurbar,2015,89.0,1452513.0
maharashtra,Nandurbar,2016,155.63158,1596121.0
maharashtra,Nandurbar,2017,149.24423,1661065.0
maharashtra,Nandurbar,2018,117.70581,1728578.0
telangana,Narayanpet,2004,368.5,161790.06689829516
telangana,Narayanpet,2005,294.5,187774.5444577278
telangana,Narayanpet,2006,1038.6666,208477.0974396334
telangana,Narayanpet,2007,389.0,229691.84931694498
telangana,Narayanpet,2008,659.0,260994.69248203633
telangana,Narayanpet,2009,230.33333,261701.24352747787
telangana,Narayanpet,2010,32.0,307973.2512484278
telangana,Narayanpet,2013,261.0,349593.0
telangana,Narayanpet,2014,188.0,372897.0
telangana,Narayanpet,2015,131.0,416892.0
telangana,Narayanpet,2016,124.0,455731.0
telangana,Narayanpet,2017,218.66667,498145.0
telangana,Narayanpet,2018,132.33333,544441.0
chhattisgarh,Narayanpur,2001,14.0,69095.92750038933
chhattisgarh,Narayanpur,2004,11.0,85010.50532014725
chhattisgarh,Narayanpur,2005,14.0,86399.03557352198
gujarat,Narmada,2000,72.0,187486.06471907918
gujarat,Narmada,2001,112.0,202722.52060396783
gujarat,Narmada,2002,39.599998,220397.15650232672
gujarat,Narmada,2004,59.81818,272449.2629108957
gujarat,Narmada,2005,53.666668,311996.4362722108
gujarat,Narmada,2006,62.5,338383.36050177214
gujarat,Narmada,2007,74.900002,378395.5156254638
gujarat,Narmada,2008,111.88889,394570.23835956375
gujarat,Narmada,2009,104.11111,450323.76586738543
